Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MDH1B	85.87510250711009	-0.15624879194745742	0.6962257221939354	-0.22442260744847045	0.8224284810874761	0.9999706469618949
HECW2	1122.4063619251592	-0.1917781211507562	0.4188143284269765	-0.45790725897811346	0.64701907152467	0.9999706469618949
IDH1	3673.4113169859193	-0.44540371663886663	0.46547860212895265	-0.9568725922131118	0.3386315664748009	0.9999706469618949
OLA1	2846.203921550234	-0.09476899531952866	0.16087809958875282	-0.5890733142782231	0.5558120938596136	0.9999706469618949
CIR1	2836.2169782501032	0.2918598543220895	0.14128283290710875	2.065784273408382	0.03884885370380059	0.9999706469618949
ITPRID2	4970.617669782079	-0.009692183915140113	0.18373755743540338	-0.05275015108736054	0.9579309798296062	0.9999706469618949
FAM117B	2521.373186559117	0.1762423222095214	0.34961591350721455	0.5041026892669876	0.6141892172360783	0.9999706469618949
WDR12	920.1118261791125	-0.3128846170334765	0.159483855114383	-1.9618576238270218	0.04977906262580084	0.9999706469618949
ABI2	1056.6535376815832	0.02642003033317855	0.19285735754430958	0.13699259737657904	0.8910366463837045	0.9999706469618949
ITGAV	1961.5959300280265	0.12355971409982644	0.42683444569156953	0.2894792473921157	0.7722146585883555	0.9999706469618949
SLC40A1	6754.080666037604	-0.46217383042197163	0.3930192563021336	-1.1759572158639358	0.23961197323183525	0.9999706469618949
SLC35A5	1381.6191343175929	-0.02694661469650153	0.14623757850034744	-0.18426600722493167	0.8538047795850767	0.9999706469618949
DIRC2	1162.363144072159	0.0462242677253358	0.12987552057630777	0.3559120881303951	0.7219064027823128	0.9999706469618949
SENP7	1991.8001187835603	-0.06219305888546642	0.20077295432401027	-0.30976811142151334	0.7567373029904974	0.9999706469618949
GUCA1C	7.197391639936058	-0.012162009671095474	0.47760492843888935	-0.025464581596443117	0.9796843991119694	0.9999706469618949
COX17	3643.794786690914	0.11809558024596317	0.2678220263045068	0.44094797532332725	0.6592506607310507	0.9999706469618949
PARP9	7053.513038815523	1.6278118832861743	0.37779707759881587	4.308693687182922	1.6422162387111952e-05	0.01465568511967161
MNS1	360.99967747229846	-0.011052199758027449	0.6712561195094634	-0.016464951956198345	0.98686346258329	0.9999706469618949
USP8	3663.9497454693687	-0.042156373411402805	0.10357786650068806	-0.40700175467625377	0.6840066994505254	0.9999706469618949
SECISBP2L	4336.593289052193	0.19528049951942958	0.1990241704519396	0.9811898679240367	0.32649911970919815	0.9999706469618949
TMOD3,TMOD3	8401.127547560984	-0.008310697977482647	0.2146934951515467	-0.03870959374719917	0.9691219244394229	0.9999706469618949
SPPL2A	4165.076896295232	0.3503392459936052	0.3005925674346946	1.1654953713042768	0.24381853275170273	0.9999706469618949
GLCE	1475.4448210934318	-0.35244540143534603	0.23321522488591223	-1.5112452525677114	0.13072597681297327	0.9999706469618949
SHF	82.90727512097054	0.49198137659539054	0.2089951971479977	2.3540319744620697	0.018571013568577897	0.9999706469618949
APH1B	1000.8948973023632	-0.029509074457508718	0.1836087033877356	-0.16071718776420388	0.872316151539387	0.9999706469618949
INTS14	1516.421329952403	-0.12736422384659168	0.16287863407678535	-0.7819578336256724	0.4342393548133934	0.9999706469618949
CILP	99.69885547869212	-0.6112262006582498	0.5594801396732235	-1.0924895404066528	0.2746179854123577	0.9999706469618949
PARP16	1096.9848377831036	-0.209682031324111	0.20960307290842828	-1.0003767044756888	0.31712823929025025	0.9999706469618949
PPCDC	1051.6356693766134	-0.2762834205327714	0.2330155847131975	-1.1856864461354772	0.23574614910043196	0.9999706469618949
HCN4	4.374573398551158	1.8572212810312592	0.8734142123519448	2.1263923288242603	0.03347060597310526	0.9999706469618949
SEMA7A	568.7589177451525	0.14954282636891006	0.5843336902792717	0.2559202538834254	0.7980124149598977	0.9999706469618949
UBL7	1468.1260932559583	-0.2551439405418657	0.21246721104134844	-1.2008626615436293	0.2298044801536345	0.9999706469618949
ARHGAP24	7927.9753196435	-0.031074388863217728	0.15658301817667925	-0.19845312234405382	0.8426905582099509	0.9999706469618949
FAM13A	14554.98037940285	0.007768753726957872	0.375094517720107	0.02071145633953217	0.9834758301435564	0.9999706469618949
HERC3	3136.550646779454	0.1889859989860186	0.24106389606558254	0.7839664174954016	0.433059815831749	0.9999706469618949
HERC6	1256.5404622515082	1.646769063285961	0.4586458924918926	3.590502150447299	0.0003300415072587444	0.12445353906814596
HERC5	1585.5014183404514	1.3026274610955262	0.417593563172948	3.1193667143668065	0.0018124023804262275	0.3803572915818848
PCDH10	109.7015749895841	-0.34698352168348207	0.6384862924696916	-0.5434470963211055	0.5868220065690515	0.9999706469618949
NDST4	20.956744217052684	1.0084404784072432	0.6238671958686486	1.616434531395948	0.10600039748016152	0.9999706469618949
ZGRF1	406.1637867572587	-0.262511774617217	0.2593306016879978	-1.012266862871226	0.3114104743274785	0.9999706469618949
AP1AR	547.368180947424	0.20923555619586565	0.21556130975653312	0.9706545039654281	0.33172035471485456	0.9999706469618949
COPS4	2108.2939601846874	-0.06008254569231073	0.10783343933550707	-0.5571791650396422	0.5774050234049195	0.9999706469618949
HNRNPD	3427.7415040691512	0.1467284595068298	0.1653250566373459	0.8875149507959386	0.3748017204913068	0.9999706469618949
PRKG2	138.14940598125457	0.1455137507791342	0.3370016177815469	0.43178947251659766	0.6658944315890931	0.9999706469618949
RASGEF1B	1920.4899666150836	0.31279898884157964	0.36982248022057806	0.845808477232138	0.3976595955933101	0.9999706469618949
SEC31A	18375.77330740431	0.00882635862593871	0.19953319090403335	0.04423503972421209	0.9647170517179045	0.9999706469618949
FGF5	21.197033733722655	0.05765176898159468	0.6777591896983577	0.08506231985914212	0.9322118460926365	0.9999706469618949
GPAT3	711.9925234147679	-0.31008313095324797	0.2981746136460571	-1.0399380656910204	0.29836867589759875	0.9999706469618949
IL21	2.4748024024105577	2.3210688730126674	1.0542744399069117	2.2015793849821574	0.027695033447456614	0.9999706469618949
FGF2	1477.6355799005175	0.9778643412853619	0.6504295947192057	1.5034130507353556	0.13273256324948773	0.9999706469618949
BBS7	807.2989541308266	-0.0496862747325949	0.13416822018014624	-0.37032819445530146	0.7111379686644883	0.9999706469618949
KIAA1109	3655.8793891399337	0.056830869779621214	0.22514254736534	0.2524217232356417	0.8007151109509514	0.9999706469618949
BMPR1B	1239.6541332975514	0.033374577372786915	0.3328162193251616	0.10027929961003475	0.9201225911619291	0.9999706469618949
RAP1GDS1	2622.119132533261	-0.27358433008357014	0.1698379430404773	-1.610855178682699	0.10721129112561836	0.9999706469618949
LARP1B	2639.815195087205	-0.14114104423770862	0.2009838563686223	-0.7022506523053442	0.48252286217175683	0.9999706469618949
MMRN1	1719.1919604306743	-0.3132091847174741	0.9748070411988962	-0.3213037775478768	0.7479801939973927	0.9999706469618949
PDE5A	706.1232133788842	-0.27837019485518333	0.14214664364973742	-1.958331112911209	0.050191172255540865	0.9999706469618949
PRDM5	863.4500433361845	-0.08211331343396698	0.1840978159374889	-0.44603089404302804	0.6555749298541256	0.9999706469618949
TRPC3	154.43429902623222	0.5303255275126438	0.30520355410104016	1.7376125552491934	0.08227910604595302	0.9999706469618949
NAAA	548.7648271547748	0.0074440176153079286	0.40599115589949347	0.018335418166475423	0.985371272599724	0.9999706469618949
NUP54	2766.1726352726687	0.04580179167969348	0.20321487302693675	0.22538602119748544	0.8216789853721791	0.9999706469618949
BMP2K	1105.90894196194	-0.04423538496619318	0.13537024892804456	-0.3267733147902114	0.743839344101251	0.9999706469618949
G3BP2	8161.423403441881	0.06891052536130446	0.2730039664362351	0.25241583945044893	0.8007196583313103	0.9999706469618949
SEPT11	7524.917512632344	-0.3738466730739955	0.28498657838384106	-1.311804489860821	0.18958610963543943	0.9999706469618949
FRAS1	1709.8356744923276	0.02829357478269996	0.28747996708354884	0.09841929185443778	0.9215993563629816	0.9999706469618949
SCARB2	10143.19214233883	0.2803377379843592	0.1830222893268342	1.531713645455187	0.12559311362824396	0.9999706469618949
CCNG2	3215.5818429387746	-0.024247831606008855	0.32851376002697696	-0.07381070310119633	0.9411610104153452	0.9999706469618949
CNOT6L	3330.2966289524607	0.14273467250659955	0.18028346423592662	0.7917235954585989	0.4285218610463389	0.9999706469618949
USO1	10344.059591000489	0.012097446847293329	0.15578301797233554	0.07765574839127608	0.9381018954229083	0.9999706469618949
CDKL2	911.8125431816152	0.1060621209968342	0.3145244648824854	0.3372142165044674	0.7359554210792001	0.9999706469618949
SHROOM3	2729.4887367338833	0.041603198814442154	0.22012372745711134	0.1889991564973298	0.8500934778940881	0.9999706469618949
ANXA3	7486.182007673579	-0.07488402879209277	0.23085526843847415	-0.3243765208332264	0.7456529932371567	0.9999706469618949
PPA2	4909.645787263356	-0.09552353145074938	0.19722183578681313	-0.4843456155331882	0.6281406078707663	0.9999706469618949
CENPE	254.51898519225838	-0.42522933803950713	0.5161156333591068	-0.8239032312815796	0.40999454427421284	0.9999706469618949
INTS12	324.4385769255561	0.13071815640522774	0.33043954502923195	0.39558871924261946	0.6924084604075922	0.9999706469618949
ENPEP	1514.3956128615905	0.21328986100427563	0.32620397058232437	0.6538542759719336	0.5132056945840513	0.9999706469618949
CASP6	592.9798662050472	-0.3271726983560357	0.3359087893711891	-0.9739926691662129	0.3300601791504307	0.9999706469618949
LEF1	555.8552796563547	0.12110695066030905	0.34648867329949257	0.3495264347519622	0.7266941286665478	0.9999706469618949
HADH	1039.4771034071334	-0.26602792945378373	0.3729819451624672	-0.71324613135873	0.47569346482653774	0.9999706469618949
EGF	210.0036333432612	-0.11724891873527826	0.3535848826066077	-0.3316004854928352	0.7401909529343549	0.9999706469618949
PAPSS1	2840.049019132154	-0.0034874729636419463	0.2830579928498701	-0.012320701240510993	0.9901697514073243	0.9999706469618949
SEC24B	4129.149682025447	0.09531717222475236	0.2061303552794946	0.462412108568438	0.6437858176659073	0.9999706469618949
C4orf17	5.260039845364163	2.081482366051429	0.8946697946313484	2.3265369844179333	0.019989921823776714	0.9999706469618949
PPP3CA	13520.193828575973	-0.16041673851803556	0.1446387107081079	-1.109085788532566	0.2673931750272561	0.9999706469618949
SLC39A8	10886.404037701846	0.01951853099197485	0.39758995658384355	0.04909211278796172	0.9608458889138055	0.9999706469618949
MTTP	10.464902021513705	0.15083766868503504	0.7004307674700457	0.21534986138581597	0.8294945576690587	0.9999706469618949
FBN2	54.074268753761714	0.005401604914510323	0.3656659668414463	0.014771965138479712	0.9882141057200535	0.9999706469618949
MAPK8IP3	1181.9816392227056	0.0971607385162823	0.16784736990074917	0.5788636341083867	0.5626811898002355	0.9999706469618949
RGS3	4899.164125729691	-0.3408589160122978	0.49594378040631876	-0.6872934584098173	0.4918978202674362	0.9999706469618949
GUCD1	2673.4214040672678	0.28518176957289315	0.25776755114069566	1.1063524804067917	0.26857398488227036	0.9999706469618949
TTLL8	53.97181610086411	-0.5928281851909383	0.8457528979625949	-0.7009472703186141	0.483335922859753	0.9999706469618949
RNF185	3378.519329425021	-0.02744660092428731	0.19188565619541179	-0.14303623037011348	0.8862615676746427	0.9999706469618949
SHISAL1	54.3214368275416	-0.15066938266047086	0.5086079858834757	-0.2962387277477587	0.7670477749432856	0.9999706469618949
PARVG	428.66983915758135	-0.23962753267708942	0.20192921978555156	-1.186690727233896	0.23534963396123165	0.9999706469618949
B4GALNT3	987.708381596849	0.16773568434570496	0.25650064533886463	0.6539386445757603	0.5131513353936099	0.9999706469618949
PDE6H	4.079551524265937	2.5690264099554283	1.0472420638212416	2.453135238458056	0.01416170851881309	0.9628956458131999
ERP27	426.9445167266873	-0.2259063765018719	0.6643199278865745	-0.340056600771493	0.7338139037503923	0.9999706469618949
ETV6	7137.284307558203	0.4054108642757427	0.26604990610093315	1.5238151000208933	0.12755490642258546	0.9999706469618949
GABARAPL1	4214.4374242919175	0.23484665830840154	0.24624634597870917	0.9537061651615604	0.3402323985666389	0.9999706469618949
KIF21A	880.8465033131567	0.1653384892883909	0.26725008347485285	0.618665809711332	0.5361365381651177	0.9999706469618949
CPNE8	5184.40679623828	0.24203201287014145	0.204580916747447	1.1830625100234908	0.23678437442195913	0.9999706469618949
YARS2	687.3158738924246	-0.12673276422906818	0.20022533147425722	-0.632950702570629	0.5267658360705416	0.9999706469618949
FGD4	3109.0601647080075	0.019538058857121333	0.24331757495247214	0.08029859273806157	0.9359997774338853	0.9999706469618949
PIK3C2G	68.49058226869037	0.46447364251456813	0.3513509715016001	1.3219648732704667	0.18617984814868804	0.9999706469618949
SINHCAF	4622.071228654022	-0.017343543373661216	0.2777081033602268	-0.06245242095497725	0.9502025505099532	0.9999706469618949
PLCZ1	11.480079961472759	0.3759781361052675	0.4515059317559802	0.8327202582766238	0.40500251649841057	0.9999706469618949
AEBP2	7120.805074352706	-0.008180956579796722	0.13054431428151309	-0.06266804207309136	0.9500308460850303	0.9999706469618949
SLCO1C1	43.45680593586237	0.5018214482221057	0.5455378422114331	0.919865515081199	0.35764304171034617	0.9999706469618949
ETFBKMT	626.2549976593032	0.08198812982797135	0.10970248477562555	0.747368029043842	0.45484143844680736	0.9999706469618949
ETNK1	7752.9651139084835	-0.038227713800800575	0.27775037896319044	-0.1376333452487091	0.8905302006142021	0.9999706469618949
TMEM117	520.4984781572364	-0.12701985083381376	0.26377536631289145	-0.48154553857444854	0.630128822537651	0.9999706469618949
PRICKLE1	897.4081264632639	-0.19306998254447377	0.27866934732864446	-0.6928282008597796	0.4884173722074464	0.9999706469618949
C1RL	2143.04265380237	0.2899707704439832	0.19828349970781523	1.462404944795082	0.14363027521345464	0.9999706469618949
CLSTN3	2495.9288078443524	0.25144636220161104	0.30389346109187554	0.8274161651855738	0.40800122131780187	0.9999706469618949
KLRG1	208.18958990771162	-0.1486407938536162	0.23316348940937304	-0.6374960086166943	0.5238018090004097	0.9999706469618949
VAMP1	25.864787902029413	0.5065775509102838	0.4545012335393337	1.1145790451775381	0.2650308541504509	0.9999706469618949
TAPBPL	827.03844109164	0.2437655176274727	0.28895760159144024	0.8436030624732793	0.3988912524007971	0.9999706469618949
CD27	10.740547319484245	-0.5196610470428222	0.47553446296684077	-1.092793661684744	0.27448440516822975	0.9999706469618949
RBP5	190.36820930741044	0.20229607011283193	0.23792550070576937	0.8502496349182908	0.3951863115019604	0.9999706469618949
PEX5	1709.573056654929	0.08508395885816028	0.29642690180478454	0.28703183935104964	0.7740879412229619	0.9999706469618949
PIANP	22.026478980582095	-0.26095370341441937	0.5641114725384909	-0.4625924415969288	0.6436565274298838	0.9999706469618949
AMIGO2	390.1203950658958	-0.1142642963435984	0.35393402928154605	-0.3228406620735072	0.7468159166012197	0.9999706469618949
SCAF11	10959.109705974268	-0.0077332707124896025	0.1727759974569916	-0.044758941208917706	0.964299452440915	0.9999706469618949
COL2A1	1.9130240695551528	0.2395736881078299	1.2069056390437256	0.19850241838098684	0.84265199280516	0.9999706469618949
PPFIA2	316.4576197327491	0.5000112688514743	0.27605719053833455	1.8112597171492277	0.07010065813542835	0.9999706469618949
ANP32D	10.205704037340329	0.2742921680215593	0.5280776515810074	0.5194163532585752	0.6034704298461351	0.9999706469618949
LLPH	830.9292245304794	-0.08067104284254728	0.15200195785136356	-0.5307237089763815	0.5956102539692203	0.9999706469618949
RPL14P1	2065.1008010057894	-0.055426369064686454	0.1535142372408935	-0.3610503498624155	0.7180618082879024	0.9999706469618949
LRIG3	1288.8130082220691	-0.047084242096676714	0.28717368834346974	-0.16395736798965482	0.8697647049738326	0.9999706469618949
MARCH9	230.65454777920635	0.00282661396369272	0.21355168971104954	0.01323620509637422	0.9894393446769589	0.9999706469618949
INHBE	21.91626268904337	-0.22198722553981723	0.4576069524855423	-0.48510457355175507	0.6276021679704111	0.9999706469618949
GLIPR1	411.7966492531908	-0.36888977848980764	0.287195635104693	-1.2844546831477235	0.1989829100487254	0.9999706469618949
TPH2	41.80466191441423	0.3814185975118027	0.6191136018263896	0.6160720688200276	0.5378469556150723	0.9999706469618949
PHLDA1	5872.58384166583	-0.05588318617924566	0.6077247946330687	-0.09195475760206022	0.9267339854336799	0.9999706469618949
TMEM19	448.52644855312485	-0.19206064576855272	0.25320396608876505	-0.758521474743498	0.44813886208284026	0.9999706469618949
LGR5	44.82356972815772	1.674096368589538	0.4653482976048476	3.5975126098153343	0.00032127492489379163	0.12287847948830691
PTPRQ	263.1915706251326	-0.6031897409115857	0.41943094207409576	-1.4381145509408495	0.1504015546696302	0.9999706469618949
DUSP6	4674.454779482252	0.012816724880792966	0.2473951372166567	0.05180669686958599	0.9586827193890013	0.9999706469618949
POC1B	2189.1952347892534	0.026290031679958116	0.1771027243294409	0.14844510031959884	0.8819915094080084	0.9999706469618949
TMTC3	2793.3776681285162	-0.1814267907031375	0.20901838890508073	-0.8679943982609438	0.38539739926425504	0.9999706469618949
LUM	20680.009468411874	-0.29212940602104526	0.4704994326690761	-0.6208921536075758	0.5346705841158153	0.9999706469618949
KERA	2.094420493958961	1.4810795889408521	1.8141726202383128	0.8163939706830626	0.41427484392799524	0.9999706469618949
SNRPF	698.2554128330528	-0.18555744996743462	0.18808567674427087	-0.9865581110661938	0.32385931408111995	0.9999706469618949
AMDHD1	30.013363350534764	0.6233290460737204	0.49811180420597306	1.251383807431251	0.2107944821181851	0.9999706469618949
NEDD1	1626.4233363064022	0.11241937692141915	0.1323336426870264	0.8495147162788742	0.3955949449680535	0.9999706469618949
ASCL1	2.4851212025893465	-1.2060483453646462	1.400252102845859	-0.8613080051181391	0.38906842793332813	0.9999706469618949
GAS2L3	1216.9405252168528	-0.36719654582295025	0.3072907142697261	-1.1949483950258304	0.23210719303144048	0.9999706469618949
TMEM132B	47.047754767934194	0.5228429356017551	0.4021545348636342	1.300104537622695	0.1935651426752974	0.9999706469618949
SLC15A4	1313.1869072944899	0.18569774620721693	0.2521730992116162	0.7363899907951121	0.46149339420996	0.9999706469618949
TDG	2424.431531877162	0.1612737508196015	0.1614434222103581	0.9989490349719202	0.3178193806647594	0.9999706469618949
RITA1	18.00245004611984	-0.35270820263261726	0.35538069180047216	-0.9924799258105014	0.3209634671451434	0.9999706469618949
SDSL	171.82382834076617	0.09996222976296398	0.45380210178778424	0.22027714144371738	0.8256553214463738	0.9999706469618949
MMAB	1107.1675078672056	-0.2624076364215226	0.3004982129563226	-0.8732419199433427	0.38253123029299746	0.9999706469618949
GLTP	3912.420172681081	-0.0806401002792092	0.18961363442172938	-0.42528640160893405	0.6706279053333927	0.9999706469618949
GIT2	347.87516591161346	0.19117811013640681	0.19687452616827464	0.9710657536922835	0.3315155361393058	0.9999706469618949
TCHP	513.8646294380928	-0.4433787217333321	0.23831495853765966	-1.8604737380061154	0.06281853065899597	0.9999706469618949
FAM222A	13.280843404646891	0.04618421413298789	0.7538937899622894	0.061260902726494246	0.9511514273962932	0.9999706469618949
FOXN4	3.194802325535632	1.5637428720106707	0.9359053448675286	1.6708344284880736	0.09475438613747185	0.9999706469618949
NUP58	6333.137713830106	0.06329196550226623	0.3725847136653327	0.1698726844685235	0.8651102635088723	0.9999706469618949
MTMR6	2589.2646714095686	-0.07123645532128572	0.20951456048056527	-0.3400071821160786	0.7338511192673394	0.9999706469618949
SLC46A3	1183.0490599889017	-0.31359342679497837	0.2192978665148728	-1.4299884981950357	0.15272032022332963	0.9999706469618949
SLC7A1	1735.4453402936965	-0.08950309508008646	0.19825000537245385	-0.4514657889261404	0.6516538765917039	0.9999706469618949
LNX2	1792.1789265785064	0.08750598530799655	0.22930132686594348	0.38162005647335484	0.7027432052789717	0.9999706469618949
SUOX	654.0886435610767	-0.27964478397466475	0.24404010528057668	-1.1458968338550453	0.2518378414538248	0.9999706469618949
SLC39A5	8.001170863640079	0.4446562061285228	0.6227103941477181	0.714065816641953	0.4751864822310148	0.9999706469618949
TARBP2	507.5581859349051	-0.2224888176519619	0.24116748988204045	-0.9225489628008542	0.3562423031456986	0.9999706469618949
RDH16	18.14480233150755	-0.6618695504048141	0.46528738013524884	-1.4224962435310906	0.1548822412516355	0.9999706469618949
DHH	4.9055506036980425	-0.2696066899461793	0.8115022507962129	-0.33223159847265027	0.739714385421254	0.9999706469618949
ACVRL1	1516.6032163316584	0.14589349421336384	0.21353092112993396	0.6832429394363329	0.49445334364479276	0.9999706469618949
NABP2	632.3626582571391	-0.18515598317307785	0.22039990931572134	-0.8400910134125472	0.4008573583777556	0.9999706469618949
N4BP2L1	2849.8543436725827	0.41881213533277367	0.2913870042610243	1.4373054707601236	0.150631215061779	0.9999706469618949
CELA1	11.344295318462404	1.0855938589824314	0.4210629524120658	2.578222217755302	0.009931011050261175	0.8313193658101162
BRCA2	1018.2815684211253	0.13629810985837998	0.23349582132815236	0.5837282615299062	0.5594031499592729	0.9999706469618949
KANSL2	1790.0658638728553	-0.10263387515243039	0.2063957728649238	-0.4972673312432584	0.6190005460113484	0.9999706469618949
CERS5	162.45282708544173	-0.13011699452854322	0.21953650114971524	-0.592689570286121	0.5533889226683084	0.9999706469618949
MAP3K12	151.0711176366985	-0.00512471808092576	0.22813229769101567	-0.022463799000818036	0.9820779889205828	0.9999706469618949
ITGB7	80.04088721590375	0.24023371469464685	0.46323715415267597	0.5185976827227236	0.6040413253636803	0.9999706469618949
GALNT6	545.5978382341895	-0.005902839390256144	0.11804554644816274	-0.050004761448990825	0.9601185939829614	0.9999706469618949
CSAD	449.36471664473186	-0.005803087175623501	0.16845538777190114	-0.03444880720277843	0.9725192640269194	0.9999706469618949
LMBR1L	1714.3198795927165	0.04044066563229306	0.24923729710170306	0.16225768014082964	0.8711029393479208	0.9999706469618949
C12orf10	793.0751246338993	-0.16057179853908427	0.15532755763361872	-1.0337624629226159	0.30124722396395365	0.9999706469618949
ESYT1	4433.357430657539	-0.38738598202400437	0.1907894104007043	-2.0304375447798666	0.042312083567241886	0.9999706469618949
TMBIM6	68827.04336429606	-0.029166675646497307	0.17732152333398238	-0.1644846891573468	0.8693495988729856	0.9999706469618949
ANKRD52	418.14745617990786	-0.026230267759735595	0.16618096670135254	-0.15784158848272067	0.8745816265350814	0.9999706469618949
ZNF740	315.7962091465709	-0.08946057047196346	0.20590855574949996	-0.4344674758478593	0.6639490079586214	0.9999706469618949
WDFY2	3579.9076770330494	0.1883535512110647	0.23063592728669335	0.8166704703249928	0.4141167711197308	0.9999706469618949
HNRNPA1L2	2521.7970687940006	-0.21617263366062145	0.1472178220034734	-1.4683863048559513	0.1419993195067142	0.9999706469618949
ESD	2892.521017616348	-0.10110051734325434	0.21022766469197476	-0.4809096723373047	0.6305806981068487	0.9999706469618949
RB1	5258.187320387228	0.11965767232964332	0.1984613070610464	0.602926958920193	0.5465572806905622	0.9999706469618949
SBNO1	7139.88697725035	-0.031490482867909134	0.20963933712691585	-0.15021266189581953	0.8805968364920602	0.9999706469618949
MORN3	237.53802793785712	0.06722622077654085	0.4000983600774551	0.16802423474949138	0.8665642135459409	0.9999706469618949
SETD1B	390.7345358613532	0.0715834321143754	0.1774041290024598	0.4035048818586565	0.6865768441071827	0.9999706469618949
VPS33A	2.399098830912834	0.5199520757507565	0.8545716539814804	0.6084359027452887	0.5428984055175388	0.9999706469618949
VPS37B	860.3463720715781	-0.1171160282554089	0.20846738635092232	-0.5617954458270146	0.5742553953394343	0.9999706469618949
RHOF	168.37092012698514	-0.11627240272875117	0.3081059908074853	-0.37737793550856974	0.7058927617285451	0.9999706469618949
DENR	2826.1389328130253	-0.12755665971976343	0.13905905097598975	-0.9172841237194094	0.3589937745585049	0.9999706469618949
DIAPH3	1393.405770428731	-0.18452882109170843	0.24578025436638198	-0.750787818848268	0.45278036146288964	0.9999706469618949
SLAIN1	312.4186359770546	-0.08085374459015592	0.30897530709054927	-0.26168351559065095	0.793565450447531	0.9999706469618949
RBM26	4904.632147696442	-0.033114020149199064	0.25385853500361577	-0.13044280803372402	0.8962160999809675	0.9999706469618949
SRRM4	19.256817233677527	0.32148293100710296	0.36945095906681874	0.870164018031307	0.3842107765754501	0.9999706469618949
METTL21C	2.7358069588871734	-0.5557402705127406	1.2866014393217413	-0.4319443873820867	0.6657818329268455	0.9999706469618949
MBNL2	11907.618225894168	-0.1518117758473223	0.3160506068888536	-0.4803400864871947	0.6309855891564529	0.9999706469618949
ABHD13	1147.5467558084981	-0.0347018978394942	0.16446688727280118	-0.21099625836496905	0.8328901910269498	0.9999706469618949
RAB20	1750.4671316743465	0.26895634704819193	0.195505359385012	1.3756980775065693	0.16891512740212652	0.9999706469618949
GRTP1	155.50954880289444	-0.17299446232908064	0.4095450325071884	-0.422406447637829	0.6727283724989581	0.9999706469618949
CUL4A	4816.855124761501	0.07888824483267587	0.188977715170246	0.4174473416699272	0.6763512332664665	0.9999706469618949
TTC6	870.0022147540382	-0.006581446247073343	0.31204095917367713	-0.021091610103051286	0.9831725775755694	0.9999706469618949
SSTR1	172.4737772605537	-0.08538284133488397	0.24485525141377726	-0.3487074132243003	0.727308978262404	0.9999706469618949
CDH24	22.91680457922561	-0.10917611229465163	0.5814356232859862	-0.18776990594013196	0.8510570277011454	0.9999706469618949
REM2	71.3824573979076	0.16518028961725753	0.32661550211992807	0.5057331588523497	0.6130439871420317	0.9999706469618949
CBLN3	86.68015853578558	0.1344797900846925	0.39098799158628617	0.34394864542793635	0.7308849073728942	0.9999706469618949
NOVA1	405.1285163897146	-0.4755917479891331	0.20385647469596813	-2.3329734740995174	0.01964953756023749	0.9999706469618949
FITM1	10.006856799599124	-0.28636556996693374	0.5747773363936495	-0.4982200094452049	0.6183289806037808	0.9999706469618949
MDGA2	113.37781824962728	0.19996187256951242	0.2887197706806259	0.6925811561089972	0.48857243935881084	0.9999706469618949
TMX1	6835.745498685841	0.2604519156489106	0.2351817531602632	1.1074495029868547	0.26809963329147296	0.9999706469618949
FRMD6	4132.183542039736	-0.3830916509229836	0.2905470913880541	-1.3185182790604058	0.18733021013479745	0.9999706469618949
PELI2	2341.3582962832616	-0.10182745068168128	0.27681208801908924	-0.3678576734505148	0.7129793622939526	0.9999706469618949
RTN1	337.9506394309668	-0.020908000671657243	0.2386499276324187	-0.08760949931592209	0.9301870518516537	0.9999706469618949
ARMH4	281.3855434352127	-0.21087281283559842	0.2591022737956033	-0.8138593681425914	0.41572551992107715	0.9999706469618949
SYT16	26.740980789620444	0.22476249433837964	0.4208115086813139	0.5341167950532343	0.5932607305771929	0.9999706469618949
SLC38A6	1496.556864233709	-0.24621531407426903	0.22338779644029003	-1.1021878455212777	0.27038001497725744	0.9999706469618949
NAA30	898.1389061361263	0.02626284734598846	0.17790090449230048	0.14762627217066854	0.882637720080677	0.9999706469618949
RDH12	21.16016903320054	0.13308968195804788	0.47877416557420893	0.2779800823179948	0.781027648420743	0.9999706469618949
DCAF5	5010.805720483082	0.007597116027022921	0.14210953623683723	0.053459579337179056	0.9573657355863048	0.9999706469618949
WDR89	1048.7160035669572	-0.042155296042743595	0.14320298580300533	-0.29437442108039413	0.76847181045769	0.9999706469618949
ESR2	207.8193604154811	0.08783584601676947	0.307968359022537	0.28521061805034875	0.7754827860334053	0.9999706469618949
KCNH5	38.66367796655628	0.651604494899607	0.4150362042288401	1.5699943481083145	0.11641642616759632	0.9999706469618949
STON2	1076.481210361159	-0.22612491394690407	0.2992606538373179	-0.7556119090411016	0.44988191362263086	0.9999706469618949
EFCAB11	2.3236631708626234	0.12435989006383844	0.8548605524525034	0.14547389010647788	0.884336729116497	0.9999706469618949
GPR65	110.9488560768724	0.013372157873211143	0.29996975803442666	0.044578353367463325	0.9644433970141838	0.9999706469618949
PTGR2	12.241358618666949	0.10009195368682869	0.4309806338404101	0.23224234647140138	0.8163497890142518	0.9999706469618949
JDP2	563.5075938899105	0.05460856002916516	0.3417290929879724	0.1598007344112407	0.8730380455403242	0.9999706469618949
AK7	346.2520821256689	0.11766121904610094	0.5158752072632511	0.2280807788191659	0.8195834425844917	0.9999706469618949
